user_id,sku_id,time,type,cate,brand
222780,52343,2016-03-29 21:55:00,4,8,489
222780,90070,2016-04-14 23:01:00,4,5,124
222822,82481,2016-04-07 00:10:00,4,6,269
222822,72073,2016-04-07 00:10:00,4,8,403
222822,80130,2016-04-07 00:10:00,4,7,741
222822,36638,2016-04-07 00:10:00,4,5,479
222834,65520,2016-03-24 14:18:00,4,8,30
222834,165190,2016-03-28 14:36:00,4,4,800
222863,97536,2016-02-18 11:53:00,4,8,655
222863,116792,2016-03-13 00:16:00,4,7,535
222875,78285,2016-03-12 07:02:00,4,6,306
222875,39425,2016-03-12 08:01:00,4,8,214
222875,85518,2016-03-13 16:51:00,4,4,200
222875,5117,2016-03-14 09:35:00,4,5,306
222875,170626,2016-03-19 07:09:00,4,6,78
222927,31662,2016-02-27 09:54:00,4,8,545
222927,17529,2016-02-27 09:54:00,4,7,693
222927,126018,2016-02-27 09:54:00,4,5,693
222927,71940,2016-02-27 09:54:00,4,6,800
222940,56550,2016-02-22 23:24:00,4,6,124
222940,160600,2016-02-22 23:38:00,4,5,124
222940,108399,2016-02-23 10:41:00,4,8,403
222956,83384,2016-02-02 09:44:00,4,8,306
222956,116279,2016-02-28 19:10:00,4,5,408
222964,69209,2016-04-14 14:17:00,4,8,800
222964,54657,2016-04-14 14:17:00,4,6,235
222998,106971,2016-04-13 18:23:00,4,4,36
222998,122497,2016-04-13 18:23:00,4,4,36
222998,77571,2016-04-15 11:49:00,4,8,489
223017,42876,2016-02-17 15:15:00,4,4,890
223017,58721,2016-02-17 15:15:00,4,4,453
223017,160476,2016-03-01 11:49:00,4,8,545
223052,129598,2016-03-07 22:45:00,4,4,174
223052,57612,2016-03-26 10:20:00,4,4,174
223052,63006,2016-04-10 12:55:00,4,8,214
223087,69355,2016-04-14 18:11:00,4,8,800
223087,20739,2016-04-14 18:11:00,4,7,693
223087,51210,2016-04-14 18:11:00,4,9,597
223089,125699,2016-03-10 21:29:00,4,5,489
223089,4732,2016-03-15 20:02:00,4,6,375
223089,57018,2016-03-31 20:55:00,4,8,545
223123,30678,2016-03-31 09:01:00,4,5,78
223123,20819,2016-03-31 09:07:00,4,6,306
223123,166345,2016-04-05 13:16:00,4,9,306
223123,154636,2016-04-14 10:38:00,4,8,545
223180,94373,2016-03-06 20:52:00,4,4,885
223180,44854,2016-03-10 18:01:00,4,8,30
223180,117210,2016-03-14 08:57:00,4,5,800
223197,42988,2016-02-26 10:24:00,4,6,375
223197,145946,2016-04-15 19:17:00,4,8,658
223220,95399,2016-03-03 13:24:00,4,9,842
223220,129855,2016-03-06 22:27:00,4,5,225
223220,114856,2016-03-06 22:27:00,4,8,214
223234,112301,2016-03-08 19:07:00,4,4,375
223234,166354,2016-03-17 21:02:00,4,8,545
223235,7881,2016-02-06 12:47:00,4,8,885
223235,111778,2016-03-08 10:35:00,4,4,306
223235,111778,2016-03-24 17:52:00,4,4,306
223318,18412,2016-03-23 17:14:00,4,8,214
223318,81010,2016-03-23 17:14:00,4,7,216
223351,22359,2016-02-20 09:49:00,4,5,58
223351,18412,2016-03-25 13:52:00,4,8,214
223363,53536,2016-03-07 19:49:00,4,7,741
223363,81708,2016-03-08 02:20:00,4,8,489
223363,30585,2016-03-16 18:17:00,4,4,36
223363,20570,2016-03-16 18:17:00,4,4,36
223363,19950,2016-03-16 18:18:00,4,5,306
223363,22886,2016-03-19 20:10:00,4,6,269
223407,88764,2016-02-17 19:57:00,4,5,306
223407,74900,2016-02-19 08:26:00,4,4,36
223407,70491,2016-02-20 09:25:00,4,6,306
223407,166707,2016-02-28 13:56:00,4,8,489
223407,737,2016-03-01 09:30:00,4,7,521
223434,71801,2016-02-19 19:05:00,4,4,658
223434,134084,2016-02-19 19:05:00,4,8,693
223467,101664,2016-03-15 00:01:00,4,8,693
223467,21040,2016-03-15 10:00:00,4,4,306
223467,46482,2016-03-19 15:41:00,4,5,800
223467,121665,2016-03-19 15:41:00,4,7,489
223467,2148,2016-03-19 15:41:00,4,6,165
223530,57018,2016-02-27 20:47:00,4,8,545
223530,31662,2016-02-27 20:47:00,4,8,545
223530,73469,2016-02-27 23:03:00,4,8,545
223548,97026,2016-02-06 15:06:00,4,4,200
223548,132290,2016-03-12 01:10:00,4,8,812
223572,4732,2016-02-03 12:24:00,4,6,375
223572,42199,2016-03-14 10:46:00,4,8,545
223583,115757,2016-03-16 06:25:00,4,6,570
223583,68919,2016-03-19 20:30:00,4,9,374
223583,121123,2016-03-19 20:30:00,4,9,374
223583,46295,2016-03-19 20:30:00,4,9,374
223583,40396,2016-03-19 20:30:00,4,9,374
223583,154636,2016-04-14 16:42:00,4,8,545
223618,154636,2016-03-07 20:45:00,4,8,545
223618,102952,2016-04-03 21:45:00,4,4,800
223640,133629,2016-04-10 15:11:00,4,5,78
223640,57018,2016-04-10 15:11:00,4,8,545
223648,35464,2016-03-30 22:13:00,4,5,489
223648,69209,2016-04-08 09:17:00,4,8,800
223688,112373,2016-02-14 11:18:00,4,6,174
223688,15117,2016-03-01 13:07:00,4,8,800
223709,60755,2016-02-23 14:53:00,4,6,489
223709,12564,2016-04-13 11:28:00,4,8,214
223709,111778,2016-04-14 13:15:00,4,4,306
223717,142295,2016-03-05 11:53:00,4,6,78
223717,102313,2016-03-05 11:53:00,4,5,124
223717,57018,2016-03-05 11:56:00,4,8,545
223718,155389,2016-03-09 18:49:00,4,7,306
223718,121196,2016-04-02 15:32:00,4,6,489
223718,166707,2016-04-02 15:32:00,4,8,489
223718,112735,2016-04-02 15:32:00,4,4,36
223718,37578,2016-04-02 15:32:00,4,5,78
223725,81163,2016-02-24 14:43:00,4,6,306
223725,14163,2016-02-24 16:21:00,4,8,306
223725,112141,2016-04-11 09:37:00,4,6,306
223728,165029,2016-03-21 09:11:00,4,6,800
223728,97714,2016-03-21 09:11:00,4,4,174
223728,19950,2016-03-21 09:11:00,4,5,306
223728,34724,2016-04-06 20:19:00,4,8,658
223728,137805,2016-04-11 14:01:00,4,4,159
223755,61531,2016-04-09 10:52:00,4,8,214
223755,75043,2016-04-11 18:38:00,4,9,427
223764,154636,2016-04-03 20:11:00,4,8,545
223764,69623,2016-04-03 20:26:00,4,7,741
223770,103594,2016-02-18 07:47:00,4,4,800
223770,161641,2016-03-02 12:27:00,4,8,623
223771,5505,2016-03-07 22:43:00,4,8,214
223771,61531,2016-03-07 23:23:00,4,8,214
223781,102335,2016-04-10 14:20:00,4,4,375
223781,101181,2016-04-10 14:20:00,4,8,800
223800,154636,2016-04-08 10:00:00,4,8,545
223800,20808,2016-04-09 13:37:00,4,9,640
223800,112979,2016-04-10 11:20:00,4,5,800
223805,66220,2016-02-20 06:13:00,4,4,658
223805,153551,2016-02-20 06:13:00,4,8,489
223826,93752,2016-02-08 19:37:00,4,5,124
223826,21147,2016-04-10 22:39:00,4,8,403
223962,26603,2016-02-25 09:01:00,4,7,157
223962,154636,2016-04-15 14:08:00,4,8,545
224002,78797,2016-03-09 07:34:00,4,8,596
224002,8861,2016-03-16 17:37:00,4,5,159
224035,146593,2016-03-22 06:30:00,4,7,489
224035,31662,2016-03-25 10:36:00,4,8,545
224035,125188,2016-03-31 17:51:00,4,5,479
224039,76996,2016-02-19 09:45:00,4,7,489
224039,152333,2016-02-22 21:18:00,4,5,58
224039,125756,2016-04-06 06:48:00,4,8,30
224118,112316,2016-04-01 11:55:00,4,5,174
224118,64160,2016-04-02 21:41:00,4,6,232
224118,151940,2016-04-07 00:09:00,4,8,545
224118,125699,2016-04-08 22:04:00,4,5,489
224125,32796,2016-02-28 22:23:00,4,4,675
224125,62655,2016-03-14 06:56:00,4,4,581
224125,115215,2016-04-11 12:46:00,4,8,800
224143,138037,2016-03-09 08:02:00,4,4,375
224143,36685,2016-04-15 14:31:00,4,8,214
224145,129010,2016-02-03 16:27:00,4,8,545
224145,97455,2016-02-05 23:25:00,4,9,570
224145,127189,2016-02-06 00:41:00,4,5,159
224145,85566,2016-02-06 14:04:00,4,7,587
224145,116510,2016-04-10 15:52:00,4,5,821
224166,47107,2016-02-22 17:31:00,4,8,214
224166,58789,2016-03-01 21:19:00,4,7,56
224166,73870,2016-03-01 21:19:00,4,7,56
224166,1830,2016-03-01 21:19:00,4,7,56
224166,129945,2016-03-10 07:20:00,4,4,890
224189,112550,2016-03-25 23:28:00,4,6,306
224189,60230,2016-03-27 11:33:00,4,8,800
224193,63006,2016-03-07 10:29:00,4,8,214
224193,22962,2016-03-14 12:25:00,4,4,885
224193,102034,2016-03-14 12:27:00,4,5,78
224199,52343,2016-03-03 14:40:00,4,8,489
224199,107178,2016-04-11 19:38:00,4,4,891
224211,10446,2016-02-27 07:59:00,4,7,587
224211,37043,2016-03-04 11:06:00,4,5,263
224211,51558,2016-03-07 01:44:00,4,6,200
224211,142603,2016-03-08 12:56:00,4,4,124
224211,88295,2016-03-13 11:00:00,4,8,489
224215,53536,2016-02-19 10:59:00,4,7,741
224215,72123,2016-02-19 22:21:00,4,9,741
224215,69209,2016-02-19 23:35:00,4,8,800
224323,36595,2016-03-15 10:27:00,4,7,563
224323,153395,2016-04-12 18:23:00,4,8,545
224340,39667,2016-03-29 11:28:00,4,8,90
224340,27521,2016-03-29 11:28:00,4,8,90
224347,137636,2016-02-29 23:36:00,4,5,800
224347,62655,2016-03-02 22:41:00,4,4,581
224347,57018,2016-03-16 08:03:00,4,8,545
224347,49118,2016-03-16 20:48:00,4,6,209
224347,111391,2016-03-22 07:59:00,4,5,800
224366,6866,2016-02-07 14:03:00,4,4,800
224366,133436,2016-02-17 11:20:00,4,8,800
224374,157595,2016-02-28 22:18:00,4,4,581
224374,127189,2016-02-28 22:18:00,4,5,159
224374,154636,2016-02-28 22:18:00,4,8,545
224374,74900,2016-02-28 22:18:00,4,4,36
224384,127189,2016-03-07 23:06:00,4,5,159
224384,81256,2016-03-10 15:55:00,4,5,78
224384,63006,2016-03-10 15:55:00,4,8,214
224384,127189,2016-03-12 18:50:00,4,5,159
224390,31662,2016-03-07 18:53:00,4,8,545
224390,64419,2016-04-13 09:54:00,4,7,741
224395,34851,2016-03-08 23:03:00,4,5,489
224395,34851,2016-04-02 01:22:00,4,5,489
224395,132782,2016-04-02 01:58:00,4,8,658
224436,135272,2016-04-14 03:54:00,4,4,519
224436,85650,2016-04-15 23:29:00,4,6,489
224436,65441,2016-04-15 23:29:00,4,5,489
224436,153551,2016-04-15 23:29:00,4,8,489
224441,165614,2016-03-24 09:38:00,4,5,306
224441,5825,2016-04-01 00:46:00,4,8,885
224456,54357,2016-03-24 11:13:00,4,6,489
224456,147796,2016-04-11 12:02:00,4,8,489
224468,126535,2016-04-11 22:11:00,4,8,545
224468,159187,2016-04-11 22:16:00,4,5,225
224472,70491,2016-03-20 22:07:00,4,6,306
224472,143343,2016-03-23 12:54:00,4,5,479
224472,153395,2016-03-27 12:03:00,4,8,545
224486,42199,2016-03-16 21:08:00,4,8,545
224486,122461,2016-03-16 21:42:00,4,4,36
224490,120084,2016-03-13 20:12:00,4,7,157
224490,154636,2016-04-08 00:38:00,4,8,545
224517,53785,2016-02-27 22:06:00,4,4,174
224517,14577,2016-03-05 09:16:00,4,8,677
224524,9439,2016-03-01 18:29:00,4,7,741
224524,58789,2016-03-01 18:29:00,4,7,56
224524,11036,2016-03-01 18:29:00,4,9,640
224524,170400,2016-03-06 23:11:00,4,5,78
224524,15259,2016-03-07 22:45:00,4,8,545
224524,57018,2016-03-07 22:45:00,4,8,545
224524,128988,2016-03-07 22:45:00,4,8,545
224530,131300,2016-03-15 21:15:00,4,8,693
224530,99407,2016-04-01 18:21:00,4,5,479
224544,2148,2016-03-21 12:27:00,4,6,165
224544,24810,2016-04-06 23:26:00,4,8,545
224587,154636,2016-03-22 15:56:00,4,8,545
224587,139840,2016-03-28 16:59:00,4,4,36
224589,11036,2016-03-07 00:02:00,4,9,640
224589,62351,2016-03-11 06:56:00,4,8,306
224589,24900,2016-03-16 12:07:00,4,4,159
224592,11036,2016-03-14 00:00:00,4,9,640
224592,24371,2016-03-15 20:38:00,4,8,545
224592,117882,2016-03-15 21:42:00,4,4,519
224617,59175,2016-04-07 00:06:00,4,8,545
224617,4315,2016-04-12 22:12:00,4,5,893
224617,147466,2016-04-14 17:01:00,4,7,79
224627,54357,2016-03-23 08:17:00,4,6,489
224627,79616,2016-03-23 08:17:00,4,4,36
224627,128988,2016-03-23 08:17:00,4,8,545
224631,117210,2016-02-15 22:52:00,4,5,800
224631,5825,2016-04-08 00:15:00,4,8,885
224641,81515,2016-03-01 13:22:00,4,6,174
224641,69355,2016-03-03 19:29:00,4,8,800
224662,157850,2016-04-02 10:49:00,4,7,118
224662,126146,2016-04-04 14:27:00,4,8,800
224686,126146,2016-02-28 13:02:00,4,8,800
224686,11436,2016-02-28 13:02:00,4,4,678
224696,111391,2016-02-22 18:53:00,4,5,800
224696,88312,2016-03-18 12:12:00,4,7,306
224696,152478,2016-03-18 12:12:00,4,8,306
224703,6468,2016-02-15 23:52:00,4,4,691
224703,34782,2016-04-13 16:10:00,4,8,677
224703,93829,2016-04-14 09:38:00,4,7,367
224707,140741,2016-03-01 00:14:00,4,7,587
224707,81462,2016-03-15 15:51:00,4,8,489
224707,72967,2016-04-14 11:09:00,4,4,519
224764,9087,2016-02-14 17:57:00,4,7,306
224764,107012,2016-04-10 08:12:00,4,8,306
224765,135272,2016-04-14 10:31:00,4,4,519
224765,57161,2016-04-14 11:08:00,4,8,489
224766,22140,2016-02-16 14:03:00,4,6,306
224766,38604,2016-02-16 14:03:00,4,9,489
224766,166876,2016-02-16 14:03:00,4,8,693
224769,57018,2016-03-11 04:25:00,4,8,545
224769,112031,2016-03-13 07:02:00,4,6,269
224769,165614,2016-03-26 20:59:00,4,5,306
224793,55528,2016-03-15 23:39:00,4,4,159
224793,54209,2016-03-15 23:39:00,4,6,306
224793,168573,2016-03-15 23:39:00,4,5,124
224793,164258,2016-03-15 23:39:00,4,8,214
224825,35464,2016-03-01 22:22:00,4,5,489
224825,32726,2016-03-01 22:22:00,4,6,693
224825,142140,2016-03-01 22:22:00,4,8,30
224855,112332,2016-02-23 13:36:00,4,8,214
224855,11261,2016-02-23 13:36:00,4,4,174
224855,11261,2016-03-11 08:33:00,4,4,174
224898,156484,2016-03-26 17:53:00,4,7,306
224898,99415,2016-04-04 20:31:00,4,5,479
224898,88295,2016-04-04 20:46:00,4,8,489
224898,116426,2016-04-05 00:02:00,4,4,800
224925,99646,2016-03-31 05:20:00,4,8,30
224925,59409,2016-03-31 05:26:00,4,9,489
224937,84389,2016-04-13 22:53:00,4,8,489
224937,114568,2016-04-14 00:01:00,4,5,479
224937,147622,2016-04-14 00:18:00,4,4,36
224948,88312,2016-03-10 07:53:00,4,7,306
224948,165190,2016-03-10 07:53:00,4,4,800
224948,75588,2016-03-10 21:37:00,4,5,306
224948,24371,2016-03-12 21:19:00,4,8,545
224973,29411,2016-03-03 06:58:00,4,5,78
224973,128416,2016-03-07 06:29:00,4,6,306
224973,22962,2016-03-10 11:46:00,4,4,885
224973,23696,2016-04-04 10:50:00,4,8,885
224993,44705,2016-03-14 15:56:00,4,5,306
224993,62351,2016-04-08 08:06:00,4,8,306
225008,56211,2016-02-29 22:10:00,4,4,800
225008,69209,2016-02-29 22:10:00,4,8,800
225008,111391,2016-02-29 22:10:00,4,5,800
225030,16222,2016-03-01 23:12:00,4,7,885
225030,69355,2016-04-05 16:33:00,4,8,800
225030,69357,2016-04-05 16:33:00,4,6,165
225030,147856,2016-04-05 16:33:00,4,5,235
225035,59256,2016-03-19 17:57:00,4,4,306
225035,89063,2016-03-25 17:25:00,4,6,200
225035,70839,2016-04-07 12:00:00,4,8,545
225068,92555,2016-02-24 14:20:00,4,5,306
225068,38639,2016-03-18 22:58:00,4,8,800
225089,146926,2016-02-28 11:51:00,4,6,375
225089,92353,2016-03-06 22:12:00,4,5,293
225089,44854,2016-04-08 14:48:00,4,8,30
225126,65785,2016-02-17 16:39:00,4,5,693
225126,41101,2016-03-31 17:42:00,4,8,658
225131,10598,2016-02-02 19:20:00,4,9,306
225131,32529,2016-02-13 09:49:00,4,4,36
225131,152478,2016-03-15 21:58:00,4,8,306
225131,31998,2016-04-05 17:42:00,4,9,640
225152,64151,2016-03-19 23:31:00,4,5,306
225152,22140,2016-03-24 11:09:00,4,6,306
225152,63006,2016-04-01 09:00:00,4,8,214
225158,132573,2016-03-09 21:21:00,4,8,489
225158,84525,2016-03-10 00:02:00,4,9,489
225158,34648,2016-03-10 09:36:00,4,7,489
225183,85780,2016-02-16 15:35:00,4,5,159
225183,166707,2016-04-05 22:11:00,4,8,489
225205,86246,2016-02-04 14:43:00,4,5,124
225205,19246,2016-02-19 14:46:00,4,5,375
225205,111391,2016-02-23 19:49:00,4,5,800
225205,45173,2016-03-06 13:10:00,4,6,800
225205,136526,2016-03-13 20:44:00,4,4,658
225205,111391,2016-03-18 15:47:00,4,5,800
225205,164211,2016-04-08 22:10:00,4,8,30
225271,22962,2016-03-25 10:49:00,4,4,885
225271,20308,2016-04-10 14:13:00,4,8,306
225300,106262,2016-02-05 13:52:00,4,7,741
225300,163415,2016-02-23 13:54:00,4,5,375
225300,154636,2016-04-08 09:25:00,4,8,545
225306,156064,2016-04-04 22:59:00,4,8,885
225306,34648,2016-04-12 11:51:00,4,7,489
225319,39425,2016-02-11 13:43:00,4,8,214
225319,54209,2016-02-11 13:43:00,4,6,306
225452,78508,2016-03-15 20:22:00,4,4,885
225452,103132,2016-03-15 21:09:00,4,8,545
225475,31662,2016-04-02 14:27:00,4,8,545
225475,106564,2016-04-02 14:37:00,4,7,429
225498,7418,2016-02-18 02:17:00,4,7,306
225498,98685,2016-03-10 07:44:00,4,7,306
225498,54357,2016-03-10 07:44:00,4,6,489
225498,79636,2016-03-10 07:44:00,4,8,489
225510,73712,2016-03-01 11:05:00,4,8,545
225510,71801,2016-03-01 11:05:00,4,4,658
225562,147796,2016-03-25 22:51:00,4,8,489
225562,147796,2016-03-25 23:06:00,4,8,489
225651,52830,2016-02-27 10:52:00,4,4,453
225651,61531,2016-03-10 22:21:00,4,8,214
225715,111778,2016-03-08 13:39:00,4,4,306
225715,57018,2016-04-11 23:51:00,4,8,545
225725,39695,2016-03-18 15:53:00,4,7,489
225725,20308,2016-03-27 10:17:00,4,8,306
225725,163550,2016-03-27 10:17:00,4,4,306
225725,163550,2016-03-28 14:30:00,4,4,306
225762,83384,2016-04-08 00:03:00,4,8,306
225762,55792,2016-04-08 09:39:00,4,6,269
225762,138080,2016-04-08 13:27:00,4,4,891
225857,74141,2016-03-15 22:29:00,4,8,658
225857,46906,2016-03-15 22:42:00,4,5,489
225873,15259,2016-02-21 16:01:00,4,8,545
225873,154636,2016-02-21 16:01:00,4,8,545
226157,13931,2016-04-09 22:14:00,4,5,159
226157,59409,2016-04-09 22:56:00,4,9,489
226157,60861,2016-04-09 23:27:00,4,8,489
226236,147622,2016-02-13 22:05:00,4,4,36
226236,17032,2016-02-13 22:19:00,4,6,447
226236,63006,2016-03-17 21:42:00,4,8,214
226242,29827,2016-02-04 15:34:00,4,6,306
226242,82481,2016-02-20 10:37:00,4,6,269
226242,36748,2016-04-12 11:57:00,4,8,427
226245,166345,2016-02-16 17:05:00,4,9,306
226245,57018,2016-02-19 13:12:00,4,8,545
226358,23440,2016-03-06 12:34:00,4,8,214
226358,75588,2016-03-10 00:36:00,4,5,306
226367,32465,2016-02-29 19:46:00,4,8,489
226367,62400,2016-03-07 00:01:00,4,6,159
226370,17010,2016-03-08 20:53:00,4,7,741
226370,31662,2016-04-09 21:38:00,4,8,545
226380,15259,2016-03-16 21:27:00,4,8,545
226380,62655,2016-03-21 07:57:00,4,4,581
226380,103434,2016-03-25 19:54:00,4,7,118
226380,36504,2016-04-07 04:32:00,4,4,691
226394,140689,2016-03-03 22:05:00,4,5,124
226394,6533,2016-04-11 17:26:00,4,8,214
226394,6533,2016-04-11 17:28:00,4,8,214
226398,88295,2016-03-10 00:02:00,4,8,489
226398,165190,2016-03-10 00:03:00,4,4,800
226524,69209,2016-03-03 09:45:00,4,8,800
226524,162344,2016-03-05 09:51:00,4,6,306
226524,35464,2016-03-05 15:07:00,4,5,489
226524,41200,2016-03-06 17:26:00,4,6,235
226524,162344,2016-03-08 13:33:00,4,6,306
226542,90902,2016-03-28 21:15:00,4,6,489
226542,6809,2016-03-29 13:52:00,4,8,800
226568,646,2016-03-13 18:57:00,4,7,489
226568,148209,2016-03-28 19:47:00,4,9,427
226568,160619,2016-04-02 11:19:00,4,7,427
226568,128988,2016-04-03 18:40:00,4,8,545
226568,646,2016-04-08 08:17:00,4,7,489
226568,20719,2016-04-14 00:02:00,4,4,519
226641,139840,2016-02-20 11:22:00,4,4,36
226641,142477,2016-03-03 11:17:00,4,8,693
226658,158405,2016-02-26 15:07:00,4,8,489
226658,137929,2016-03-14 17:19:00,4,4,159
226658,97079,2016-03-15 15:32:00,4,7,741
226672,70491,2016-03-31 11:04:00,4,6,306
226672,5825,2016-04-14 19:14:00,4,8,885
226689,20308,2016-03-08 10:24:00,4,8,306
226689,162344,2016-04-04 13:00:00,4,6,306
226691,140921,2016-04-15 13:38:00,4,4,174
226691,36307,2016-04-15 13:38:00,4,8,306
226691,165614,2016-04-15 13:38:00,4,5,306
226691,129598,2016-04-15 13:38:00,4,4,174
226730,32876,2016-02-16 11:36:00,4,4,885
226730,94373,2016-03-11 17:19:00,4,4,885
226730,169819,2016-03-12 00:10:00,4,8,214
226730,96959,2016-04-15 13:58:00,4,9,489
226799,57018,2016-03-17 20:31:00,4,8,545
226799,36638,2016-03-29 20:15:00,4,5,479
226807,60735,2016-02-15 21:50:00,4,9,597
226807,104129,2016-03-24 12:00:00,4,6,200
226807,24371,2016-03-29 12:23:00,4,8,545
226807,167118,2016-03-29 12:33:00,4,9,630
226807,170400,2016-04-03 13:43:00,4,5,78
226807,118051,2016-04-07 20:08:00,4,4,752
226809,81708,2016-02-28 11:01:00,4,8,489
226809,71184,2016-04-01 15:05:00,4,6,306
226850,65520,2016-03-18 17:03:00,4,8,30
226850,101317,2016-03-18 17:52:00,4,9,487
226850,164289,2016-03-21 23:26:00,4,7,489
226929,36638,2016-02-27 13:36:00,4,5,479
226929,4723,2016-03-15 09:01:00,4,8,545
226961,116318,2016-03-15 00:05:00,4,7,587
226961,164318,2016-04-15 17:59:00,4,8,214
226984,54357,2016-02-16 09:58:00,4,6,489
226984,138151,2016-02-16 09:58:00,4,8,30
226984,68654,2016-02-16 09:58:00,4,7,489
226984,136526,2016-03-12 14:57:00,4,4,658
226988,19246,2016-03-31 19:23:00,4,5,375
226988,80497,2016-03-31 19:23:00,4,6,585
226988,72073,2016-04-08 22:34:00,4,8,403
226993,14577,2016-03-24 22:19:00,4,8,677
226993,111391,2016-03-24 22:19:00,4,5,800
226993,71940,2016-03-24 22:19:00,4,6,800
227009,52830,2016-02-14 11:34:00,4,4,453
227009,61531,2016-03-12 12:25:00,4,8,214
227009,1203,2016-03-18 10:43:00,4,4,200
227023,81708,2016-02-14 12:39:00,4,8,489
227023,68654,2016-02-14 12:39:00,4,7,489
227038,131300,2016-04-09 18:31:00,4,8,693
227038,51852,2016-04-10 20:32:00,4,4,306
227045,88295,2016-04-06 10:46:00,4,8,489
227045,47408,2016-04-08 00:07:00,4,4,658
227045,125699,2016-04-15 18:18:00,4,5,489
227060,75877,2016-03-20 19:30:00,4,8,545
227060,63784,2016-03-28 11:54:00,4,9,640
227060,142936,2016-04-01 17:21:00,4,7,489
227079,12564,2016-03-07 00:06:00,4,8,214
227079,161283,2016-03-29 23:31:00,4,7,587
227087,78508,2016-02-27 22:19:00,4,4,885
227087,18412,2016-03-12 00:07:00,4,8,214
227100,92192,2016-03-05 16:56:00,4,6,375
227100,52343,2016-03-23 00:13:00,4,8,489
227102,61531,2016-03-15 21:36:00,4,8,214
227102,12564,2016-03-15 21:36:00,4,8,214
227239,88312,2016-03-18 13:27:00,4,7,306
227239,94482,2016-03-29 09:27:00,4,8,658
227239,9968,2016-03-30 11:49:00,4,5,58
227298,142667,2016-03-30 09:29:00,4,8,403
227298,135859,2016-03-30 13:26:00,4,7,587
227303,135272,2016-03-03 19:46:00,4,4,519
227303,12564,2016-03-09 20:24:00,4,8,214
227313,90521,2016-02-03 16:49:00,4,8,658
227313,67241,2016-02-03 16:52:00,4,8,658
227313,67241,2016-02-03 16:55:00,4,8,658
227313,90521,2016-02-03 16:57:00,4,8,658
227313,90521,2016-02-03 17:04:00,4,8,658
227313,67241,2016-02-03 17:04:00,4,8,658
227369,126144,2016-03-18 13:33:00,4,8,545
227369,158569,2016-03-18 13:33:00,4,8,545
227413,92712,2016-02-02 16:35:00,4,6,200
227413,11640,2016-02-22 17:27:00,4,8,214
227484,124951,2016-02-23 10:38:00,4,7,157
227484,49758,2016-03-21 09:50:00,4,5,479
227484,21147,2016-04-13 22:12:00,4,8,403
227510,114230,2016-03-05 22:59:00,4,4,675
227510,32465,2016-03-15 22:18:00,4,8,489
227524,65520,2016-03-15 21:11:00,4,8,30
227524,125699,2016-04-15 19:37:00,4,5,489
227584,18412,2016-02-15 16:30:00,4,8,214
227584,17660,2016-02-17 20:00:00,4,5,306
227584,112141,2016-02-17 20:00:00,4,6,306
227584,28276,2016-03-19 15:11:00,4,4,519
227630,82259,2016-02-27 12:35:00,4,6,306
227630,105683,2016-03-02 14:30:00,4,5,174
227630,125964,2016-03-10 16:18:00,4,5,66
227630,125964,2016-03-11 15:18:00,4,5,66
227630,9702,2016-03-12 11:52:00,4,8,693
227630,12609,2016-03-16 15:09:00,4,5,306
227630,141226,2016-03-31 14:07:00,4,5,306
227696,63006,2016-02-15 15:45:00,4,8,214
227696,168573,2016-02-15 16:51:00,4,5,124
227715,91393,2016-03-07 10:54:00,4,8,244
227715,103594,2016-03-09 21:47:00,4,4,800
227733,106310,2016-03-16 17:32:00,4,7,489
227733,84409,2016-04-11 15:58:00,4,8,800
227762,82765,2016-03-05 20:13:00,4,7,489
227762,107012,2016-04-10 21:13:00,4,8,306
227766,126092,2016-03-07 00:02:00,4,5,489
227766,149641,2016-04-15 07:47:00,4,8,403
227784,125188,2016-02-25 21:57:00,4,5,479
227784,149841,2016-02-27 17:39:00,4,5,306
227784,125188,2016-02-28 14:33:00,4,5,479
227784,646,2016-03-12 10:44:00,4,7,489
227784,79636,2016-03-18 16:53:00,4,8,489
227792,54934,2016-03-05 22:48:00,4,5,489
227792,126906,2016-04-09 22:24:00,4,8,403
227812,70873,2016-02-01 12:44:00,4,8,693
227812,48275,2016-02-28 19:40:00,4,7,448
227812,118569,2016-02-28 19:40:00,4,7,387
227812,118569,2016-03-11 18:48:00,4,7,387
227812,48275,2016-03-11 18:48:00,4,7,448
227812,17529,2016-04-03 16:16:00,4,7,693
227815,45980,2016-02-05 21:43:00,4,6,78
227815,151327,2016-02-21 11:45:00,4,8,403
227852,126759,2016-04-04 22:20:00,4,4,375
227852,65785,2016-04-14 10:58:00,4,5,693
227852,26372,2016-04-14 10:58:00,4,8,489
227868,62330,2016-03-17 15:05:00,4,4,200
227868,3321,2016-04-06 11:08:00,4,4,200
227868,91915,2016-04-14 17:54:00,4,8,214
227887,69209,2016-04-01 14:48:00,4,8,800
227887,76996,2016-04-01 15:20:00,4,7,489
227887,71940,2016-04-05 15:40:00,4,6,800
227887,19246,2016-04-05 15:49:00,4,5,375
227903,69623,2016-03-14 00:04:00,4,7,741
227903,21147,2016-03-14 22:49:00,4,8,403
227953,142809,2016-02-26 17:23:00,4,8,800
227953,101181,2016-02-26 17:23:00,4,8,800
227967,116470,2016-02-03 18:34:00,4,4,36
227967,31662,2016-03-15 21:57:00,4,8,545
228038,45980,2016-03-07 14:10:00,4,6,78
228038,170400,2016-03-27 12:05:00,4,5,78
